project_id,project_location_id,precision_code,geoname_id,place_name,latitude,longitude,location_type_code,location_type_name,gazetteer_adm_code,planet,continent,country,loc1,loc2,location_class,geographic_exactness,project_title.x,ad_sector_names,project_title.y,status
P065148,P065148_9295769,1,9295769,Dhupchanchia,24.86667,89.16667,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Dhupchanchia,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645779,1,7645779,Dohar,23.6,90.14,ADM3,third-order administrative division,6295630|6255147|BD|81|1337178|7645779,Earth,Asia,Bangladesh,Dhaka Division,Dhaka,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9295778,1,9295778,Durgapur,24.455,88.76667,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Durgapur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646269,1,7646269,Gabtali,24.89,89.47,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Gabtali,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646884,1,7646884,Godagari,24.5,88.43,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Godagari,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646885,1,7646885,Gomastapur,24.86,88.37,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Gomastapur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646888,1,7646888,Gurudaspur,24.38,89.21,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Gurudaspur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646199,2,7646199,Harirampur,23.73,89.95,ADM3,third-order administrative division,6295630|6255147|BD|81|1337391|7646199,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645707,1,7645707,Kahaloo,24.84,89.25,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Kahaloo,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646899,1,7646899,Kalai,25.08,89.2,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Kalai,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645766,1,7645766,Kaliakair,24.1,90.28,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kaliakair,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646905,1,7646905,Kamarkhanda,24.38,89.65,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Kamarkhanda,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645773,1,7645773,Kapasia,24.15,90.61,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Kapasia,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645702,1,7645702,Keraniganj,23.69,90.34,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Keraniganj,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645759,1,7645759,Lohajang,23.47,90.35,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Lohajang,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645708,1,7645708,Manda,24.74,88.72,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Manda,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9295772,1,9295772,Mohadevpur,24.91833,88.74833,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Mohadevpur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645717,1,7645717,Mohanpur,24.55,88.64,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Mohanpur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645704,1,7645704,Nandigram,24.68,89.24,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Nandigram,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645714,1,7645714,Niamatpur,24.83,88.55,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Niamatpur,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9407580,1,9407580,Paba Upazila,24.44167,88.62833,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Paba Upazila,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9409200,1,9409200,Palash Upazila,23.95,90.625,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Palash Upazila,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646276,1,7646276,Porsha,25,88.52,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Porsha,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_9539452,1,9539452,Puthia Upazila,24.40108,88.84552,ADM3,third-order administrative division,6295630|6255147|BD|83|9539452,Earth,Asia,Bangladesh,Rājshāhi Division,Puthia Upazila,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645721,1,7645721,Raiganj,24.49,89.52,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Raiganj,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646277,1,7646277,Raninagar,24.71,89.02,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Raninagar,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646954,1,7646954,Rupganj,23.83,90.54,ADM3,third-order administrative division,6295630|6255147|BD|32,Earth,Asia,Bangladesh,Rupganj,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7645715,1,7645715,Santhia,24.05,89.52,ADM3,third-order administrative division,6295630|6255147|BD|70,Earth,Asia,Bangladesh,Santhia,NA,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
P065148,P065148_7646200,1,7646200,Saturia,23.95,90.02,ADM3,third-order administrative division,6295630|6255147|BD|81|1337391|7646200,Earth,Asia,Bangladesh,Dhaka Division,Manikganj,1,1,Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,"Other social infrastructure and services|Government and civil society, general|Transport and storage",Rural Roads and Markets Improvement and Maintenance Project (02) - Supplemental Credit,Completion
